,state,district,label,modal_price,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,N,P,K,temperature,humidity,ph,rainfall,diff
18194,uttar pradesh,ballia,rice,2100,10.7,8.5,6.7,5.3,20.2,110.9,292.6,260.1,163.6,41.6,5.4,2.6,60,51,36,22.69657794,82.81088865,6.028321558,256.9964761,260.1
18195,uttar pradesh,ballia,rice,2100,10.7,8.5,6.7,5.3,20.2,110.9,292.6,260.1,163.6,41.6,5.4,2.6,88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,163.6
18196,uttar pradesh,ballia,rice,2100,10.7,8.5,6.7,5.3,20.2,110.9,292.6,260.1,163.6,41.6,5.4,2.6,93,47,37,21.53346343,82.14004101,6.500343222,295.9248796,292.6
18197,uttar pradesh,ballia,rice,2100,10.7,8.5,6.7,5.3,20.2,110.9,292.6,260.1,163.6,41.6,5.4,2.6,60,55,45,21.40865769,83.3293191,5.935745417,287.5766935,292.6
18198,uttar pradesh,ballia,rice,2100,10.7,8.5,6.7,5.3,20.2,110.9,292.6,260.1,163.6,41.6,5.4,2.6,78,35,44,26.54348085,84.67353597,7.072655622,183.6222657,163.6
18199,uttar pradesh,ballia,rice,2100,10.7,8.5,6.7,5.3,20.2,110.9,292.6,260.1,163.6,41.6,5.4,2.6,65,37,40,23.35905428,83.59512273,5.333322606,188.413665,163.6
18200,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,53.4
18201,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,105,95,50,27.33368994,83.67675197,5.849076099,101.0494791,138.4
18202,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,108,92,53,27.40053601,82.96221306,6.276800323,104.9378,138.4
18203,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,86,76,54,29.3159075,80.11585705,5.926824754,90.10978128,53.4
18204,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,80,77,49,26.05433004,79.39654531,5.519088423,113.2297373,138.4
18205,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,93,94,53,25.86632408,84.42379269,6.079178788,114.5357503,138.4
18206,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,90,92,55,27.00932084,80.18546798,6.13465588,97.32531705,138.4
18207,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,108,89,53,29.55054817,78.06762846,5.808497604,99.34482238,138.4
18208,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,108,88,55,26.28845991,83.390039,5.891458107,113.8729798,138.4
18209,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,105,77,52,29.16226551,76.16151562,5.816622479,100.0075679,138.4
18210,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,118,88,52,28.65003945,82.68752542,5.843163161,98.75084366,138.4
18211,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,101,87,54,29.07311132,76.50045221,6.376756633,100.1692639,138.4
18212,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,95,75,50,28.08166093,75.26429821,5.623615687,118.2761894,138.4
18213,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,106,85,53,27.1994597,78.8086068,5.91505509,99.72430835,138.4
18214,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,86,95,49,28.05484146,78.04602887,6.458714879,108.3957179,138.4
18215,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,83,79,55,25.14748006,83.34688193,5.565028635,98.66679427,138.4
18216,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,85,95,47,25.94019018,78.3422098,6.211833161,119.84797,138.4
18217,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,109,79,45,27.66752761,79.68542782,6.490074429,108.66464,138.4
18218,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,100,76,45,25.56703012,75.94067692,5.590236025,102.7867717,138.4
18219,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,117,86,48,28.6956201,82.54195839,6.225225239,116.1616839,138.4
18220,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,114,94,53,26.33544853,76.8532006,6.190757459,118.6858263,138.4
18221,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,110,78,50,25.93730186,78.89864446,5.915568968,98.21747528,138.4
18222,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,94,70,48,25.13686519,84.88394407,6.195152442,91.46442491,53.4
18223,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,80,71,47,27.50527651,80.79783998,6.156373499,105.0776992,138.4
18224,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,114,79,51,26.21009246,82.34429458,6.313197204,112.0700033,138.4
18225,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,88,78,45,29.10403455,79.19588629,6.324270089,92.07835761,53.4
18226,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,112,73,48,29.2440638,77.32017166,5.707488987,90.66727868,53.4
18227,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,117,76,47,25.56202173,77.38229006,6.119216009,93.10247183,53.4
18228,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,111,87,48,26.3985515,81.36028902,5.571401169,98.16752001,138.4
18229,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,89,83,47,28.09577643,77.79586769,5.63127166,109.5408614,138.4
18230,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,93,91,47,27.84767901,83.31110751,6.101241579,117.2878912,138.4
18231,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,92,81,52,27.39341554,81.4654833,6.438137279,94.31102057,53.4
18232,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,105,74,45,25.14517635,81.38204104,6.098369122,119.218154,138.4
18233,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,102,71,48,28.65456263,79.28693687,5.695267822,102.4633775,138.4
18234,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,94,91,51,29.16093424,76.67484233,5.618094446,109.575944,138.4
18235,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,116,71,47,27.57278064,82.0638878,6.435785799,91.34276507,53.4
18236,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,117,79,49,25.40909896,82.36208097,6.176644228,112.9794804,138.4
18237,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,119,72,55,25.99069521,83.33983116,6.220643671,112.0777152,138.4
18238,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,99,73,53,26.29039046,81.06003778,5.871702211,118.6730366,138.4
18239,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,91,84,52,29.14827211,78.71024836,6.390741836,117.536781,138.4
18240,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,80,90,47,26.59743595,79.35898915,6.21084479,107.3944717,138.4
18241,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,101,70,48,25.36059237,75.03193255,6.012696655,116.5531455,138.4
18242,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,108,89,53,29.12036889,80.18080728,5.908770059,112.3982055,138.4
18243,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,100,80,52,27.53911354,77.25629897,6.049801781,110.3262123,138.4
18244,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,109,91,53,29.66727337,83.51014178,6.010095853,110.2511102,138.4
18245,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,82,78,46,25.05802193,84.97323747,5.738678895,110.4408803,138.4
18246,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,106,70,55,25.86824781,78.52399914,5.74055541,116.3019555,138.4
18247,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,90,86,52,25.85036988,81.95580471,5.793260262,119.0856171,138.4
18248,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,83,95,50,26.51682337,77.79913575,5.50947065,108.8547508,138.4
18249,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,119,90,48,28.66725136,79.59242542,5.986442306,118.2583441,138.4
18250,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,107,72,45,28.14938935,81.54448882,5.790768046,91.40508414,53.4
18251,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,116,81,55,26.42313317,83.6995044,5.915546415,95.12322062,53.4
18252,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,101,75,50,26.59386409,81.40740301,6.242528278,109.9825551,138.4
18253,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,93,81,50,27.71822477,76.57853189,6.036079266,102.2099836,138.4
18254,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,95,75,45,28.98333432,82.95958244,5.829898502,109.022564,138.4
18255,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,107,71,55,29.42017919,83.96754496,6.088064451,117.229079,138.4
18256,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,83,94,47,27.39872329,81.10523402,6.469370954,112.1355384,138.4
18257,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,102,73,54,26.4020227,84.41007614,5.720726906,111.0162259,138.4
18258,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,138.4
18259,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,117,86,53,25.19640218,83.55829874,5.703381728,115.8586081,138.4
18260,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,111,79,53,28.31193338,75.77363772,6.165001278,119.695765,138.4
18261,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,95,74,50,25.90113128,80.47152737,6.002481605,110.10323,138.4
18262,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,91,75,55,27.48612983,76.11239849,6.212369363,109.2768851,138.4
18263,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,93,83,46,29.38254012,83.50423735,5.765308943,109.2486647,138.4
18264,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,92,85,51,29.22118628,81.08183635,5.740764682,108.8616474,138.4
18265,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,104,80,54,27.09062164,81.33506906,5.879119455,110.1331182,138.4
18266,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,138.4
18267,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,92,75,45,29.01207743,77.95192527,5.674403359,90.43495443,53.4
18268,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,138.4
18269,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,120,87,52,28.0764455,76.05522115,5.905494703,118.9923573,138.4
18270,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,53.4
18271,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,138.4
18272,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,53.4
18273,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,111,88,55,29.44795403,78.34971537,5.505393833,96.45042585,138.4
18274,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,97,74,45,26.47522633,78.51833782,5.677719902,113.1161095,138.4
18275,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,53.4
18276,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,89,91,55,25.08347445,80.261731,6.275572298,94.32961456,53.4
18277,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,89,85,55,26.6719835,76.48541655,6.275384607,91.73358569,53.4
18278,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,118,88,51,25.44926208,79.49221962,6.201911642,100.6619171,138.4
18279,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,101,92,45,28.22776705,80.6430384,5.758054257,98.00403016,138.4
18280,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,99,92,47,28.1279509,77.48247073,6.323933647,103.5045395,138.4
18281,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,53.4
18282,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,90,86,55,27.96236771,84.15403614,5.644486582,97.55986676,138.4
18283,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,95,88,52,28.00316034,78.90085998,6.235461772,94.68180316,53.4
18284,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,53.4
18285,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,53.4
18286,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,138.4
18287,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,138.4
18288,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,138.4
18289,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,112,87,48,27.19711623,77.3970629,6.200111068,99.46950465,138.4
18290,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,138.4
18291,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,53.4
18292,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,138.4
18293,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,138.4
18294,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,85,89,51,29.21144871,84.70189923,6.158164422,108.5501443,138.4
18295,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,108,94,47,27.35911627,84.54625006,6.387431383,90.81250457,53.4
18296,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,138.4
18297,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,53.4
18298,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,82,75,55,27.34585147,78.4873835,6.281069505,92.15524332,53.4
18299,uttar pradesh,bulandshahar,banana,1190,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,117,81,53,29.50704598,78.20585613,5.507641778,98.12565829,138.4
18300,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,71,54,16,22.61359953,63.69070564,5.749914421,87.75953857,53.4
18301,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,61,44,17,26.10018422,71.57476937,6.931756558,102.2662445,138.4
18302,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,80,43,16,23.55882094,71.59351368,6.657964753,66.71995467,53.4
18303,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,53.4
18304,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,61,38,20,18.47891261,62.69503871,5.970458434,65.43835393,53.4
18305,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,138.4
18306,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,93,41,17,25.6217169,66.50415474,6.047906679,105.4654703,138.4
18307,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,89,60,19,25.19192419,66.6902901,5.913664501,78.06639649,53.4
18308,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,76,44,17,20.41683147,62.5542482,5.855442401,65.27798457,53.4
18309,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,67,60,25,24.92162194,66.78627406,5.750254943,109.2162279,138.4
18310,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,53.4
18311,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,90,49,21,24.84016732,68.3584573,6.472523287,74.05474936,53.4
18312,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,62,52,16,22.27526694,58.84015925,6.967057762,63.87020584,53.4
18313,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,92,44,16,18.87751445,65.76816093,6.082973754,94.76189431,53.4
18314,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,66,54,21,25.19008683,60.2001687,5.919045532,72.12375573,53.4
18315,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,63,58,22,18.25405352,55.28220433,6.204747653,63.72358154,53.4
18316,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,70,47,17,24.6129118,70.4162444,6.600827017,104.1626147,138.4
18317,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,61,41,17,25.1420613,65.26185135,6.021902237,76.68456006,53.4
18318,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,66,53,19,23.09348056,60.1159381,6.033550195,65.49730729,53.4
18319,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,53.4
18320,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,77,57,21,24.9321581,73.80435276,6.550563823,79.74078719,53.4
18321,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,53.4
18322,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,74,56,22,18.28362235,66.65952796,6.829199275,80.97573281,53.4
18323,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,83,45,21,18.83344471,58.75082029,5.716222912,79.7532896,53.4
18324,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,100,48,16,25.71895816,67.22190688,5.54990242,74.51490791,53.4
18325,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,79,51,16,25.33797709,68.49835977,6.586244581,96.46380213,138.4
18326,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,138.4
18327,uttar pradesh,bulandshahar,maize,1490,16.2,13.2,13.1,3.9,14,53.4,224.5,254.4,138.4,36.2,4.2,7.5,75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,138.4
